num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S137221;25/11/2025;8:15:00;CALL. EDUARDO BARREIROS, 147;147;17;VILLAVERDE;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440097;4466997;N;
2025S137226;25/11/2025;8:08:00;AVDA. REAL DE PINTO, 108;108;17;VILLAVERDE;Atropello a persona;Despejado;Camión rígido;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439737;4465592;N;
2025S137226;25/11/2025;8:08:00;AVDA. REAL DE PINTO, 108;108;17;VILLAVERDE;Atropello a persona;Despejado;Camión rígido;Peatón;De 55 a 59 años;Mujer;3;Ingreso superior a 24 horas;439737;4465592;N;
2025S137246;25/11/2025;9:10:00;CALL. VIRGEN DE LA PROVIDENCIA / CALL. VIRGEN DE LA PEÑA;5A;15;CIUDAD LINEAL;Colisión lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444833;4476727;N;
2025S137246;25/11/2025;9:10:00;CALL. VIRGEN DE LA PROVIDENCIA / CALL. VIRGEN DE LA PEÑA;5A;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;444833;4476727;N;
2025S137246;25/11/2025;9:10:00;CALL. VIRGEN DE LA PROVIDENCIA / CALL. VIRGEN DE LA PEÑA;5A;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;444833;4476727;N;
2025S137247;25/11/2025;8:35:00;CALL. LOS YEBENES, 6;6;10;LATINA;Colisión lateral;;Tractocamión;Conductor;Desconocido;Desconocido;;;435329;4472548;N;
2025S137247;25/11/2025;8:35:00;CALL. LOS YEBENES, 6;6;10;LATINA;Colisión lateral;;Turismo;Conductor;De 40 a 44 años;Mujer;;;435329;4472548;N;
2025S137248;25/11/2025;9:08:00;CALL. PEDRO LABORDE / CALL. VESUBIO;1;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;444997;4471081;N;
2025S137248;25/11/2025;9:08:00;CALL. PEDRO LABORDE / CALL. VESUBIO;1;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;444997;4471081;N;
2025S137248;25/11/2025;9:08:00;CALL. PEDRO LABORDE / CALL. VESUBIO;1;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;444997;4471081;N;
2025S137250;25/11/2025;9:12:00;ARTURO SORIA/DIEGO AYLLON;109;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;444673;4478013;N;
2025S137250;25/11/2025;9:12:00;ARTURO SORIA/DIEGO AYLLON;109;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;;;444673;4478013;N;
2025S137252;25/11/2025;8:30:00;AVDA. LAS SUERTES / CALL. CORRAL DE ALMAGUER;12;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;448360;4469158;S;
2025S137252;25/11/2025;8:30:00;AVDA. LAS SUERTES / CALL. CORRAL DE ALMAGUER;12;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;448360;4469158;N;
2025S137252;25/11/2025;8:30:00;AVDA. LAS SUERTES / CALL. CORRAL DE ALMAGUER;12;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;448360;4469158;N;
2025S137252;25/11/2025;8:30:00;AVDA. LAS SUERTES / CALL. CORRAL DE ALMAGUER;12;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;448360;4469158;N;
2025S137252;25/11/2025;8:30:00;AVDA. LAS SUERTES / CALL. CORRAL DE ALMAGUER;12;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;448360;4469158;N;
2025S137253;25/11/2025;9:22:00;CALL. SOR ANGELA DE LA CRUZ, 27;27;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;440967;4479033;N;
2025S137253;25/11/2025;9:22:00;CALL. SOR ANGELA DE LA CRUZ, 27;27;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440967;4479033;N;
2025S137256;25/11/2025;9:15:00;CALL. BAJA DE LA IGLESIA, 5;5;9;MONCLOA-ARAVACA;Otro;;Camión rígido;Conductor;De 55 a 59 años;Hombre;;;433617;4478934;N;
2025S137258;25/11/2025;8:12:00;PASEO. ALBERTO PALACIOS, 77;77;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439131;4466108;N;
2025S137258;25/11/2025;8:12:00;PASEO. ALBERTO PALACIOS, 77;77;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439131;4466108;N;
2025S137260;25/11/2025;9:34:00;AVDA. MONFORTE DE LEMOS, 139;139;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;;;439589;4481002;N;
2025S137260;25/11/2025;9:34:00;AVDA. MONFORTE DE LEMOS, 139;139;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;439589;4481002;N;
2025S137260;25/11/2025;9:34:00;AVDA. MONFORTE DE LEMOS, 139;139;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;;;439589;4481002;N;
2025S137261;25/11/2025;7:30:00;CALL. CAMPEZO / CALL. SAMANIEGO;12;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;450575;4477255;N;
2025S137261;25/11/2025;7:30:00;CALL. CAMPEZO / CALL. SAMANIEGO;12;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;450575;4477255;N;
2025S137262;25/11/2025;7:39:00;AUTOV. M-30, 08NC70;08NC70;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443666;4473382;N;
2025S137262;25/11/2025;7:39:00;AUTOV. M-30, 08NC70;08NC70;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443666;4473382;N;
2025S137263;25/11/2025;9:00:00;AUTOV. A-42, +00900S;+00900S;17;VILLAVERDE;Alcance;;Turismo;Conductor;De 40 a 44 años;Hombre;;;439158;4470832;N;
2025S137263;25/11/2025;9:00:00;AUTOV. A-42, +00900S;+00900S;17;VILLAVERDE;Alcance;;Turismo;Conductor;De 50 a 54 años;Hombre;;;439158;4470832;N;
2025S137264;25/11/2025;11:00:00;CALL. LOPEZ DE HOYOS / CALL. RICARDO SAN JUAN;329;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;444496;4479722;N;
2025S137264;25/11/2025;11:00:00;CALL. LOPEZ DE HOYOS / CALL. RICARDO SAN JUAN;329;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;444496;4479722;N;
2025S137264;25/11/2025;11:00:00;CALL. LOPEZ DE HOYOS / CALL. RICARDO SAN JUAN;329;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Pasajero;De 70 a 74 años;Hombre;;;444496;4479722;N;
2025S137264;25/11/2025;11:00:00;CALL. LOPEZ DE HOYOS / CALL. RICARDO SAN JUAN;329;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;;;444496;4479722;N;
2025S137265;25/11/2025;8:40:00;AUTOV. M-30, 23NC80;23NC80;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436762;4479182;N;
2025S137265;25/11/2025;8:40:00;AUTOV. M-30, 23NC80;23NC80;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;436762;4479182;N;
2025S137280;25/11/2025;11:05:00;AVDA. POBLADOS / PASEO. EXTREMADURA;4;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;434560;4471711;N;
2025S137280;25/11/2025;11:05:00;AVDA. POBLADOS / PASEO. EXTREMADURA;4;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;434560;4471711;N;
2025S137280;25/11/2025;11:05:00;AVDA. POBLADOS / PASEO. EXTREMADURA;4;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 60 a 64 años;Mujer;2;Ingreso inferior o igual a 24 horas;434560;4471711;N;
2025S137285;25/11/2025;12:20:00;AVDA. ASTURIAS, 68;68;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440725;4480435;N;
2025S137285;25/11/2025;12:20:00;AVDA. ASTURIAS, 68;68;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Camión rígido;Pasajero;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;440725;4480435;N;
2025S137294;25/11/2025;10:50:00;CALL. COLEGIATA, 10;10;1;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;;;440038;4473852;N;
2025S137294;25/11/2025;10:50:00;CALL. COLEGIATA, 10;10;1;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;;;440038;4473852;N;
2025S137301;25/11/2025;12:00:00;CALL. LADERA DE LOS ALMENDROS / BULEV. JOSE PRAT;2;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;;;446976;4472163;N;
2025S137301;25/11/2025;12:00:00;CALL. LADERA DE LOS ALMENDROS / BULEV. JOSE PRAT;2;19;VICÁLVARO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;;;446976;4472163;N;
2025S137305;25/11/2025;13:30:00;CALL. CAVANILLES, 58;58;3;RETIRO;Caída;Nublado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;442880;4472877;N;
2025S137308;25/11/2025;12:50:00;CALL. GOYA / CALL. VELAZQUEZ;35;4;SALAMANCA;Colisión lateral;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;;;441977;4475179;N;
2025S137308;25/11/2025;12:50:00;CALL. GOYA / CALL. VELAZQUEZ;35;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;;;441977;4475179;N;
2025S137308;25/11/2025;12:50:00;CALL. GOYA / CALL. VELAZQUEZ;35;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;;;441977;4475179;N;
2025S137310;25/11/2025;12:05:00;AUTOV. M-30, 24RA16;24RA16;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 65 a 69 años;Hombre;1;Atención en urgencias sin posterior ingreso;436403;4480447;N;
2025S137310;25/11/2025;12:05:00;AUTOV. M-30, 24RA16;24RA16;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Mujer;14;Sin asistencia sanitaria;436403;4480447;N;
2025S137327;25/11/2025;11:00:00;PASEO. CASTELLANA / CALL. ALCALA GALIANO;3;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Autobús articulado;Conductor;Desconocido;Desconocido;;;441441;4475367;N;
2025S137327;25/11/2025;11:00:00;PASEO. CASTELLANA / CALL. ALCALA GALIANO;3;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;1;Atención en urgencias sin posterior ingreso;441441;4475367;N;
2025S137331;25/11/2025;13:53:00;CALL. ARTURO SORIA / CALL. JOSEFA VALCARCEL;112;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444906;4477643;N;
2025S137331;25/11/2025;13:53:00;CALL. ARTURO SORIA / CALL. JOSEFA VALCARCEL;112;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;444906;4477643;N;
2025S137331;25/11/2025;13:53:00;CALL. ARTURO SORIA / CALL. JOSEFA VALCARCEL;112;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;444906;4477643;N;
2025S137336;25/11/2025;11:40:00;AVDA. GUADALAJARA, 49;49;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;447487;4474557;N;
2025S137336;25/11/2025;11:40:00;AVDA. GUADALAJARA, 49;49;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447487;4474557;N;
2025S137338;25/11/2025;13:25:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;69;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;447255;4476668;N;
2025S137338;25/11/2025;13:25:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;69;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447255;4476668;N;
2025S137338;25/11/2025;13:25:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;69;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447255;4476668;N;
2025S137338;25/11/2025;13:25:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;69;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;447255;4476668;N;
2025S137338;25/11/2025;13:25:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;69;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447255;4476668;N;
2025S137339;25/11/2025;14:40:00;AUTOV. M-30, 14XL25;14XL25;12;USERA;Alcance;Despejado;;Conductor;Desconocido;Desconocido;;;440413;4471585;N;
2025S137339;25/11/2025;14:40:00;AUTOV. M-30, 14XL25;14XL25;12;USERA;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;440413;4471585;N;
2025S137339;25/11/2025;14:40:00;AUTOV. M-30, 14XL25;14XL25;12;USERA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;440413;4471585;N;
2025S137339;25/11/2025;14:40:00;AUTOV. M-30, 14XL25;14XL25;12;USERA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440413;4471585;N;
2025S137339;25/11/2025;14:40:00;AUTOV. M-30, 14XL25;14XL25;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;;;440413;4471585;N;
2025S137343;25/11/2025;16:00:00;AUTOV. M-30, 08NL10;08NL10;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443906;4473944;N;
2025S137343;25/11/2025;16:00:00;AUTOV. M-30, 08NL10;08NL10;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443906;4473944;N;
2025S137343;25/11/2025;16:00:00;AUTOV. M-30, 08NL10;08NL10;3;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443906;4473944;N;
2025S137344;25/11/2025;14:10:00;CALL. ALBERTO AGUILERA / CALL. PRINCESA;40;7;CHAMBERÍ;Otro;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;;;439612;4475741;N;
2025S137344;25/11/2025;14:10:00;CALL. ALBERTO AGUILERA / CALL. PRINCESA;40;7;CHAMBERÍ;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;439612;4475741;N;
2025S137346;25/11/2025;14:30:00;AVDA. ILUSTRACION / PLAZA. JOSE MOÑINO CONDE DE FLORIDA BLANCA;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;;;440726;4481719;N;
2025S137346;25/11/2025;14:30:00;AVDA. ILUSTRACION / PLAZA. JOSE MOÑINO CONDE DE FLORIDA BLANCA;0;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;;;440726;4481719;N;
2025S137348;25/11/2025;15:00:00;CALL. ALBERTO AGUILERA, 6;6;7;CHAMBERÍ;Colisión lateral;Despejado;Ciclomotor;Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440058;4475699;N;
2025S137348;25/11/2025;15:00:00;CALL. ALBERTO AGUILERA, 6;6;7;CHAMBERÍ;Colisión lateral;Despejado;Ciclomotor;Pasajero;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440058;4475699;N;
2025S137348;25/11/2025;15:00:00;CALL. ALBERTO AGUILERA, 6;6;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440058;4475699;N;
2025S137379;25/11/2025;16:55:00;CUSTA. SAN VICENTE, 44;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Maquinaria de obras;Conductor;De 35 a 39 años;Mujer;;;438997;4474656;N;
2025S137379;25/11/2025;16:55:00;CUSTA. SAN VICENTE, 44;44;9;MONCLOA-ARAVACA;Alcance;Despejado;Todo terreno;Conductor;De 30 a 34 años;Hombre;;;438997;4474656;N;
2025S137403;25/11/2025;14:10:00;C/ AVIADOR ZORITA 46;46;6;TETUÁN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;440800;4478125;N;
2025S137403;25/11/2025;14:10:00;C/ AVIADOR ZORITA 46;46;6;TETUÁN;Caída;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440800;4478125;N;
2025S137403;25/11/2025;14:10:00;C/ AVIADOR ZORITA 46;46;6;TETUÁN;Caída;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;440800;4478125;N;
2025S137420;25/11/2025;17:28:00;CALL. VALENCIA, 20;20;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;440617;4473128;N;
2025S137450;25/11/2025;18:05:00;CALL. MAIQUEZ / CALL. IBIZA;44;3;RETIRO;Caída;Despejado;Ciclomotor;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442897;4474380;N;
2025S137461;25/11/2025;16:50:00;CUSTA. SAN VICENTE, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;;;439515;4474845;N;
2025S137461;25/11/2025;16:50:00;CUSTA. SAN VICENTE, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;439515;4474845;N;
2025S137463;25/11/2025;18:05:00;PLAZA. EMPERADOR CARLOS V, 9;9;1;CENTRO;Colisión lateral;Nublado;Autobús;Conductor;De 45 a 49 años;Mujer;;;441254;4473344;N;
2025S137463;25/11/2025;18:05:00;PLAZA. EMPERADOR CARLOS V, 9;9;1;CENTRO;Colisión lateral;Nublado;Furgoneta;Conductor;De 70 a 74 años;Hombre;;;441254;4473344;N;
2025S137471;25/11/2025;18:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;82;6;TETUÁN;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;;;440111;4479521;N;
2025S137471;25/11/2025;18:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;82;6;TETUÁN;Alcance;Despejado;Furgoneta;Pasajero;De 35 a 39 años;Hombre;;;440111;4479521;N;
2025S137471;25/11/2025;18:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;82;6;TETUÁN;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;440111;4479521;N;
2025S137471;25/11/2025;18:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;82;6;TETUÁN;Alcance;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;;;440111;4479521;N;
2025S137471;25/11/2025;18:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;82;6;TETUÁN;Alcance;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;;;440111;4479521;N;
2025S137471;25/11/2025;18:40:00;CALL. MARQUES DE VIANA / PASEO. DIRECCION;82;6;TETUÁN;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;;;440111;4479521;N;
2025S137472;25/11/2025;18:55:00;AVDA. HISPANIDAD / CALL. BATEL;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;;;450130;4478143;N;
2025S137472;25/11/2025;18:55:00;AVDA. HISPANIDAD / CALL. BATEL;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;;;450130;4478143;N;
2025S137477;25/11/2025;16:20:00;CALL. ROSALIA TRUJILLO, 6;6;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;445296;4476846;N;
2025S137477;25/11/2025;16:20:00;CALL. ROSALIA TRUJILLO, 6;6;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;445296;4476846;N;
2025S137477;25/11/2025;16:20:00;CALL. ROSALIA TRUJILLO, 6;6;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;445296;4476846;N;
2025S137478;25/11/2025;18:32:00;CALL. LOPEZ DE HOYOS, 341;341;16;HORTALEZA;Colisión múltiple;;Furgoneta;Conductor;De 25 a 29 años;Hombre;;;444633;4479919;N;
2025S137478;25/11/2025;18:32:00;CALL. LOPEZ DE HOYOS, 341;341;16;HORTALEZA;Colisión múltiple;;Turismo;Conductor;De 30 a 34 años;Mujer;;;444633;4479919;N;
2025S137478;25/11/2025;18:32:00;CALL. LOPEZ DE HOYOS, 341;341;16;HORTALEZA;Colisión múltiple;;Turismo;Conductor;De 45 a 49 años;Mujer;;;444633;4479919;N;
2025S137479;25/11/2025;18:50:00;CALL. PRADILLO, 3;3;5;CHAMARTÍN;Colisión fronto-lateral;;Turismo;Conductor;De 30 a 34 años;Hombre;;;442606;4477786;N;
2025S137479;25/11/2025;18:50:00;CALL. PRADILLO, 3;3;5;CHAMARTÍN;Colisión fronto-lateral;;Turismo;Conductor;De 55 a 59 años;Mujer;;;442606;4477786;N;
2025S137480;25/11/2025;18:14:00;PLAZA. CRISTO REY / PLAZA. CRISTO REY;1;7;CHAMBERÍ;Colisión lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;;;439136;4476783;N;
2025S137480;25/11/2025;18:14:00;PLAZA. CRISTO REY / PLAZA. CRISTO REY;1;7;CHAMBERÍ;Colisión lateral;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;439136;4476783;N;
2025S137481;25/11/2025;19:15:00;AVDA. CORDOBA, 41;41;12;USERA;Alcance;;Turismo;Conductor;De 25 a 29 años;Mujer;;;440880;4469864;N;
2025S137481;25/11/2025;19:15:00;AVDA. CORDOBA, 41;41;12;USERA;Alcance;;Turismo;Conductor;Más de 74 años;Hombre;;;440880;4469864;N;
2025S137493;25/11/2025;18:40:00;AUTOV. A-2, +00500E;+00500E;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;;;444978;4477820;N;
2025S137493;25/11/2025;18:40:00;AUTOV. A-2, +00500E;+00500E;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;;;444978;4477820;N;
2025S137512;25/11/2025;19:10:00;CALL. NECTAR / AVDA. CANILLEJAS A VICALVARO;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;447806;4476902;N;
2025S137512;25/11/2025;19:10:00;CALL. NECTAR / AVDA. CANILLEJAS A VICALVARO;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;447806;4476902;N;
2025S137514;25/11/2025;20:08:00;CALL. RESINA / AVDA. ANDALUCIA;1;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441136;4465297;N;
2025S137514;25/11/2025;20:08:00;CALL. RESINA / AVDA. ANDALUCIA;1;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441136;4465297;N;
2025S137517;25/11/2025;20:20:00;AUTOV. M-30, 06NC00;06NC00;4;SALAMANCA;Alcance;;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443971;4475986;N;
2025S137517;25/11/2025;20:20:00;AUTOV. M-30, 06NC00;06NC00;4;SALAMANCA;Alcance;;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443971;4475986;N;
2025S137517;25/11/2025;20:20:00;AUTOV. M-30, 06NC00;06NC00;4;SALAMANCA;Alcance;;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;443971;4475986;N;
