num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2026S093586;15/07/2026;15:25:00;AVDA. ALBUFERA, 416;416;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;;;446497,83;4470460,28;N;
2026S093589;15/07/2026;16:05:00;CALL. GUZMAN EL BUENO / CALL. FERNANDO EL CATOLICO;51;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439504,14;4476203,28;N;
2026S093589;15/07/2026;16:05:00;CALL. GUZMAN EL BUENO / CALL. FERNANDO EL CATOLICO;51;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439504,14;4476203,28;N;
2026S093606;15/07/2026;17:50:00;CALL. SEPULVEDA, 129;129;10;LATINA;Colisión lateral;Despejado;;Conductor;Desconocido;Desconocido;;;436557,97;4472873,12;N;
2026S093606;15/07/2026;17:50:00;CALL. SEPULVEDA, 129;129;10;LATINA;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;436557,97;4472873,12;N;
2026S093643;15/07/2026;18:36:00;CALL. LOS EMIGRANTES / CALL. AREQUIPA;12;16;HORTALEZA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;445930,75;4479999,12;N;
2026S093643;15/07/2026;18:36:00;CALL. LOS EMIGRANTES / CALL. AREQUIPA;12;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;445930,75;4479999,12;N;
2026S093648;15/07/2026;17:30:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 55 a 59 años;Hombre;;;441749,65;4480744,35;N;
2026S093648;15/07/2026;17:30:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;;;441749,65;4480744,35;N;
2026S093648;15/07/2026;17:30:00;AVDA. MONFORTE DE LEMOS / CALL. PEDRO RICO;2;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;441749,65;4480744,35;N;
2026S093649;15/07/2026;18:35:00;PASEO. CASTELLANA, 43;43;7;CHAMBERÍ;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;;;441571,09;4476282,27;N;
2026S093649;15/07/2026;18:35:00;PASEO. CASTELLANA, 43;43;7;CHAMBERÍ;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;441571,09;4476282,27;N;
2026S093656;15/07/2026;17:55:00;CALL. FELIPE ALVAREZ, 7;7;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;;;447078,81;4470350,08;N;
2026S093656;15/07/2026;17:55:00;CALL. FELIPE ALVAREZ, 7;7;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;447078,81;4470350,08;N;
2026S093656;15/07/2026;17:55:00;CALL. FELIPE ALVAREZ, 7;7;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;;;447078,81;4470350,08;N;
2026S093659;15/07/2026;18:36:00;CALL. APOLO, 1;1;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;446002,77;4476574,98;N;
2026S093659;15/07/2026;18:36:00;CALL. APOLO, 1;1;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;446002,77;4476574,98;N;
2026S093664;15/07/2026;20:30:00;CALL. PRINCIPE DE VERGARA / CALL. HERMOSILLA;29;4;SALAMANCA;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442312,59;4475293,05;N;
2026S093667;15/07/2026;18:50:00;PLAZA. EMPERADOR CARLOS V, 8;8;1;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441224,02;4473315,07;N;
2026S093667;15/07/2026;18:50:00;PLAZA. EMPERADOR CARLOS V, 8;8;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441224,02;4473315,07;N;
2026S093673;15/07/2026;20:10:00;AVDA. CAMINO DE SANTIAGO / AVDA. SANTO DOMINGO DE LA CALZADA;45;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443231,42;4484362,84;N;
2026S093673;15/07/2026;20:10:00;AVDA. CAMINO DE SANTIAGO / AVDA. SANTO DOMINGO DE LA CALZADA;45;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443231,42;4484362,84;N;
2026S093673;15/07/2026;20:10:00;AVDA. CAMINO DE SANTIAGO / AVDA. SANTO DOMINGO DE LA CALZADA;45;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443231,42;4484362,84;N;
2026S093673;15/07/2026;20:10:00;AVDA. CAMINO DE SANTIAGO / AVDA. SANTO DOMINGO DE LA CALZADA;45;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443231,42;4484362,84;N;
2026S093673;15/07/2026;20:10:00;AVDA. CAMINO DE SANTIAGO / AVDA. SANTO DOMINGO DE LA CALZADA;45;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443231,42;4484362,84;N;
2026S093684;15/07/2026;20:25:00;CALL. ALCALDE SAINZ DE BARANDA, 81;81;3;RETIRO;Colisión lateral;;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;443291,03;4474238,46;N;
2026S093684;15/07/2026;20:25:00;CALL. ALCALDE SAINZ DE BARANDA, 81;81;3;RETIRO;Colisión lateral;;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443291,03;4474238,46;N;
2026S093685;15/07/2026;21:14:00;CALL. MATEO INURRIA / CALL. MANUEL FERRERO;14;5;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441969,83;4479842,30;N;
2026S093692;15/07/2026;6:30:00;CALL. MATILDE HERNANDEZ / CALL. EL TOBOSO;6;11;CARABANCHEL;Otro;Despejado;Autobús;Conductor;Desconocido;Desconocido;;;437824,34;4471639,84;N;
2026S093693;15/07/2026;21:55:00;CALL. CARAMUEL / PLAZA. EGABRO;26;10;LATINA;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;438344,14;4473598,46;N;
2026S093693;15/07/2026;21:55:00;CALL. CARAMUEL / PLAZA. EGABRO;26;10;LATINA;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;438344,14;4473598,46;N;
2026S093693;15/07/2026;21:55:00;CALL. CARAMUEL / PLAZA. EGABRO;26;10;LATINA;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;438344,14;4473598,46;N;
2026S093695;15/07/2026;18:50:00;PLAZA. REPUBLICA DOMINICANA / AVDA. ALBERTO ALCOCER;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442612,70;4478912,07;N;
2026S093695;15/07/2026;18:50:00;PLAZA. REPUBLICA DOMINICANA / AVDA. ALBERTO ALCOCER;1;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;442612,70;4478912,07;N;
2026S093713;16/07/2026;0:15:00;AUTOV. M-30, 27XC70;27XC70;8;FUENCARRAL-EL PARDO;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;438597,77;4480646,90;N;
2026S093717;15/07/2026;23:49:00;CALL. FELISA MENDEZ, 23;23;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;;;443045,46;4471666,51;N;
2026S093717;15/07/2026;23:49:00;CALL. FELISA MENDEZ, 23;23;13;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443045,46;4471666,51;N;
2026S093718;15/07/2026;6:30:00;CALL. VIDAUBA, 8;8;10;LATINA;Atropello a persona;Despejado;;Conductor;Desconocido;Desconocido;;;435201,40;4470490,10;N;
2026S093718;15/07/2026;6:30:00;CALL. VIDAUBA, 8;8;10;LATINA;Atropello a persona;Despejado;;Peatón;Más de 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;435201,40;4470490,10;N;
2026S093719;16/07/2026;2:15:00;CALL. SAAVEDRA FAJARDO / PASEO. EXTREMADURA;14;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;;;438495,98;4473952,72;N;
2026S093719;16/07/2026;2:15:00;CALL. SAAVEDRA FAJARDO / PASEO. EXTREMADURA;14;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;438495,98;4473952,72;N;
2026S093727;16/07/2026;6:50:00;CALL. GENERAL RICARDOS / PASEO. QUINCE DE MAYO;8;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439155,29;4472094,78;S;
2026S093727;16/07/2026;6:50:00;CALL. GENERAL RICARDOS / PASEO. QUINCE DE MAYO;8;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439155,29;4472094,78;N;
2026S093729;15/07/2026;13:15:00;FACULTAD DE VETERINARIA;1;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;437458,53;4477891,42;N;
2026S093730;15/07/2026;13:29:00;AVDA. PUERTA DE HIERRO, 1;1;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;;;437631,96;4477703,53;N;
2026S093730;15/07/2026;13:29:00;AVDA. PUERTA DE HIERRO, 1;1;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;;;437631,96;4477703,53;N;
2026S093731;15/07/2026;9:59:00;CALL. ALCALA, 81;81;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Desconocido;;;441771,27;4474631,16;;
2026S093731;15/07/2026;9:59:00;CALL. ALCALA, 81;81;4;SALAMANCA;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441771,27;4474631,16;N;
2026S093750;16/07/2026;8:56:00;CALL. SAN BERNARDO / CALL. PALMA;66;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440061,45;4475345,00;N;
2026S093750;16/07/2026;8:56:00;CALL. SAN BERNARDO / CALL. PALMA;66;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;440061,45;4475345,00;N;
2026S093766;16/07/2026;9:15:00;CALL. ATOCHA, 38;38;1;CENTRO;Alcance;Despejado;Ciclomotor;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440568,70;4473835,61;N;
2026S093766;16/07/2026;9:15:00;CALL. ATOCHA, 38;38;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440568,70;4473835,61;N;
2026S093773;16/07/2026;9:20:00;CALL. ARTURO SORIA / CALL. NAVARRO AMANDI;204;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443973,08;4479022,06;N;
2026S093773;16/07/2026;9:20:00;CALL. ARTURO SORIA / CALL. NAVARRO AMANDI;204;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;443973,08;4479022,06;N;
2026S093780;16/07/2026;11:05:00;AUTOV. M-30, 07NC80;07NC80;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444031,69;4474179,90;N;
2026S093780;16/07/2026;11:05:00;AUTOV. M-30, 07NC80;07NC80;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444031,69;4474179,90;N;
2026S093780;16/07/2026;11:05:00;AUTOV. M-30, 07NC80;07NC80;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;2;Ingreso inferior o igual a 24 horas;444031,69;4474179,90;N;
2026S093780;16/07/2026;11:05:00;AUTOV. M-30, 07NC80;07NC80;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;444031,69;4474179,90;N;
2026S093780;16/07/2026;11:05:00;AUTOV. M-30, 07NC80;07NC80;3;RETIRO;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;2;Ingreso inferior o igual a 24 horas;444031,69;4474179,90;N;
2026S093790;16/07/2026;11:00:00;AUTOV. A-42, +00500S;+00500S;11;CARABANCHEL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;438908,59;4469660,16;N;
2026S093791;16/07/2026;11:10:00;PALAC. CIBELES / CALL. ALCALA;0;3;RETIRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;441242,70;4474529,09;N;
2026S093791;16/07/2026;11:10:00;PALAC. CIBELES / CALL. ALCALA;0;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441242,70;4474529,09;N;
2026S093792;16/07/2026;11:45:00;CALL. BALANDRO / CALL. GALERA;30;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;449954,67;4478361,48;N;
2026S093792;16/07/2026;11:45:00;CALL. BALANDRO / CALL. GALERA;30;21;BARAJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;449954,67;4478361,48;N;
2026S093793;16/07/2026;11:35:00;CALL. CALERUEGA, 12;12;15;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;;;443171,54;4481083,57;N;
2026S093793;16/07/2026;11:35:00;CALL. CALERUEGA, 12;12;15;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443171,54;4481083,57;N;
2026S093794;16/07/2026;9:45:00;CALL. ARTURO SORIA / CALL. BUESO PINEDA;145;15;CIUDAD LINEAL;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444443,57;4478384,54;N;
2026S093794;16/07/2026;9:45:00;CALL. ARTURO SORIA / CALL. BUESO PINEDA;145;15;CIUDAD LINEAL;Caída;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;444443,57;4478384,54;N;
2026S093805;16/07/2026;12:13:00;CALL. SANTA ENGRACIA / GTA. CUATRO CAMINOS;164;7;CHAMBERÍ;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;440332,41;4477512,89;N;
2026S093805;16/07/2026;12:13:00;CALL. SANTA ENGRACIA / GTA. CUATRO CAMINOS;164;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;440332,41;4477512,89;N;
2026S093808;16/07/2026;10:50:00;CALL. PUERTO ALTO, 4;4;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;De 25 a 29 años;Hombre;;;443436,54;4471790,28;N;
2026S093808;16/07/2026;10:50:00;CALL. PUERTO ALTO, 4;4;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;Desconocido;Desconocido;;;443436,54;4471790,28;N;
2026S093808;16/07/2026;10:50:00;CALL. PUERTO ALTO, 4;4;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;Desconocido;Desconocido;;;443436,54;4471790,28;N;
2026S093808;16/07/2026;10:50:00;CALL. PUERTO ALTO, 4;4;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Pasajero;De 21 a 24 años;Mujer;;;443436,54;4471790,28;N;
2026S093808;16/07/2026;10:50:00;CALL. PUERTO ALTO, 4;4;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Pasajero;De 25 a 29 años;Hombre;;;443436,54;4471790,28;N;
2026S093808;16/07/2026;10:50:00;CALL. PUERTO ALTO, 4;4;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Pasajero;De 30 a 34 años;Hombre;;;443436,54;4471790,28;N;
2026S093813;16/07/2026;13:07:00;CALL. TESORO, 20;20;1;CENTRO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;440132,96;4475168,51;N;
2026S093818;16/07/2026;13:35:00;PLAZA. MARIANO DE CAVIA / CALL. CAVANILLES;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442410,04;4473180,00;N;
2026S093818;16/07/2026;13:35:00;PLAZA. MARIANO DE CAVIA / CALL. CAVANILLES;2;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;442410,04;4473180,00;N;
2026S093819;16/07/2026;13:10:00;PLAZA. ELIPTICA / PASEO. SANTA MARIA DE LA CABEZA;2;12;USERA;Colisión fronto-lateral;;Todo terreno;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;439136,70;4470788,54;N;
2026S093819;16/07/2026;13:10:00;PLAZA. ELIPTICA / PASEO. SANTA MARIA DE LA CABEZA;2;12;USERA;Colisión fronto-lateral;;Turismo;Conductor;De 30 a 34 años;Mujer;;;439136,70;4470788,54;N;
2026S093823;16/07/2026;14:00:00;CALL. EDUARDO BARREIROS, 13A;13A;12;USERA;Colisión lateral;;Bicicleta;Conductor;De 30 a 34 años;Hombre;;;440905,45;4469211,03;N;
2026S093823;16/07/2026;14:00:00;CALL. EDUARDO BARREIROS, 13A;13A;12;USERA;Colisión lateral;;Turismo;Conductor;De 18 a 20 años;Mujer;;;440905,45;4469211,03;N;
2026S093824;16/07/2026;14:25:00;CALL. SANTA ENGRACIA / CALL. GARCIA DE PAREDES;97;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 70 a 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;440672,37;4476465,56;N;
2026S093824;16/07/2026;14:25:00;CALL. SANTA ENGRACIA / CALL. GARCIA DE PAREDES;97;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;440672,37;4476465,56;N;
2026S093825;16/07/2026;14:50:00;AUTOV. M-30, 90ET52;90ET52;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;;Turismo;Conductor;De 35 a 39 años;Hombre;;;441448,66;4470421,12;N;
2026S093826;16/07/2026;15:38:00;AVDA. RAMON Y CAJAL / AVDA. ALFONSO XIII;66;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443403,65;4478158,69;N;
2026S093826;16/07/2026;15:38:00;AVDA. RAMON Y CAJAL / AVDA. ALFONSO XIII;66;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443403,65;4478158,69;N;
2026S093827;15/07/2026;22:00:00;AUTOV. A-6, +01000E;+01000E;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;437349,07;4477980,60;N;
2026S093828;16/07/2026;16:00:00;CALL. VILLAESCUSA, 10;10;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;;;446310,53;4474845,90;N;
2026S093828;16/07/2026;16:00:00;CALL. VILLAESCUSA, 10;10;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;446310,53;4474845,90;S;
2026S093828;16/07/2026;16:00:00;CALL. VILLAESCUSA, 10;10;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;446310,53;4474845,90;N;
2026S093829;16/07/2026;16:15:00;CALL. CAVANILLES, 58;58;3;RETIRO;Caída;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442892,99;4472877,67;N;
2026S093830;16/07/2026;15:15:00;AVDA. OROVILLA / CALL. UNANIMIDAD;46;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441427,16;4468111,09;N;
2026S093830;16/07/2026;15:15:00;AVDA. OROVILLA / CALL. UNANIMIDAD;46;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441427,16;4468111,09;N;
2026S093831;16/07/2026;14:50:00;PASEO. PRADO / PLAZA. CIBELES;1;3;RETIRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;441127,13;4474452,92;N;1
2026S093833;16/07/2026;15:30:00;CALL. ALBADALEJO / AVDA. ARCENTALES;52;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;;;447827,79;4476152,88;N;
2026S093833;16/07/2026;15:30:00;CALL. ALBADALEJO / AVDA. ARCENTALES;52;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Mujer;;;447827,79;4476152,88;N;
2026S093836;16/07/2026;16:50:00;CALL. ANTONIO DE LEYVA, 88;88;11;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;439108,73;4470824,10;N;
2026S093836;16/07/2026;16:50:00;CALL. ANTONIO DE LEYVA, 88;88;11;CARABANCHEL;Colisión lateral;Despejado;Vehículo articulado;Conductor;De 50 a 54 años;Hombre;;;439108,73;4470824,10;N;
2026S093837;16/07/2026;17:10:00;PASEO. ESPERANZA / CALL. CAOBA;13;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440127,33;4472669,59;N;
2026S093871;16/07/2026;18:30:00;AVDA. HISPANIDAD / AEROP. TERMINAL T-1/ BOLSA TAXI;20;21;BARAJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;;;451285,60;4479227,61;N;
2026S093872;16/07/2026;19:10:00;AVDA. ALBERTO ALCOCER, 30;30;5;CHAMARTÍN;Alcance;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;;;442064,07;4478874,11;N;
2026S093872;16/07/2026;19:10:00;AVDA. ALBERTO ALCOCER, 30;30;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442064,07;4478874,11;N;
2026S093875;16/07/2026;18:07:00;PASEO. ACACIAS, 54;54;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;439529,45;4472576,26;N;
2026S093875;16/07/2026;18:07:00;PASEO. ACACIAS, 54;54;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439529,45;4472576,26;N;
2026S093876;16/07/2026;20:15:00;ESTFE. ATOCHA, 0;0;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441494,49;4473065,55;N;
2026S093876;16/07/2026;20:15:00;ESTFE. ATOCHA, 0;0;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;441494,49;4473065,55;S;
2026S093877;16/07/2026;20:15:00;PASEO. GENERAL MARTINEZ CAMPOS, 5;5;7;CHAMBERÍ;Caída;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440779,90;4476274,01;N;
2026S093877;16/07/2026;20:15:00;PASEO. GENERAL MARTINEZ CAMPOS, 5;5;7;CHAMBERÍ;Caída;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440779,90;4476274,01;N;
2026S093878;16/07/2026;19:17:00;CALL. MOTA DEL CUERVO / CALL. JOSE DOMINGO RUS;3;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446329,76;4479533,76;N;
2026S093878;16/07/2026;19:17:00;CALL. MOTA DEL CUERVO / CALL. JOSE DOMINGO RUS;3;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;446329,76;4479533,76;N;
